,equipRef,groupRef,navName,siteRef,typeRef,unit,date,mean,std,max,min,sensorrate
1597,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,Voltage A,Pharmacy,6ETLW1_Voltage_A_N,A,2020-03-16,348.0488873125,1.6080052423884614,351.442383,346.506409,16
1598,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,Voltage A,Pharmacy,6ETLW1_Voltage_A_N,V,2020-05-01,348.4190916458333,2.921313781618326,351.936005,343.051208,48
1599,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,Voltage B,Pharmacy,6ETLW1_Voltage_B_N,A,2020-03-16,349.23503293749997,1.81737833083101,351.24115,346.518066,16
1600,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,Voltage B,Pharmacy,6ETLW1_Voltage_B_N,V,2020-05-01,349.0884385416667,2.4760650018871813,354.711121,343.240875,48
1601,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,Voltage C,Pharmacy,6ETLW1_Voltage_C_N,A,2020-03-16,350.87474443749994,0.8602459325497562,351.738586,347.888458,16
1602,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,Voltage C,Pharmacy,6ETLW1_Voltage_C_N,V,2020-05-01,350.7780761874999,2.9001713761564547,355.094971,346.901276,48
1603,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_EnergyPosSum,Pharmacy,6N2LE1_EnergyPosSum,A,2020-03-16,226333.17916666667,16.274545621712186,226358.84375,226307.875,15
1604,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_EnergyPosSum,Pharmacy,6N2LE1_EnergyPosSum,kWh,2020-05-01,229064.39388020834,19.183104040190504,229105.296875,229036.046875,48
1605,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_EnergyPosSumNR,Pharmacy,6N2LE1_EnergyPosSumNR,A,2020-03-16,226333.28541666668,16.25356188069858,226358.921875,226308.0,15
1606,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_EnergyPosSumNR,Pharmacy,6N2LE1_EnergyPosSumNR,kWh,2020-05-01,229064.43880208334,19.197489438611637,229105.375,229036.125,48
1607,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_Instant_Power,Pharmacy,6N2LE1_Instant_Power,A,2020-03-16,7293.313346333333,329.79435689954835,8014.321289,6656.476562,15
1608,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_Instant_Power,Pharmacy,6N2LE1_Instant_Power,W,2020-05-01,2902.4313861063824,1847.9835849533442,5076.405762,167.017975,47
1609,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Current A,Pharmacy,6N2LE1_CurrentA,A,2020-03-16,5.924264399999999,0.6295079482113448,7.56826,5.142686,15
1610,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Current A,Pharmacy,6N2LE1_CurrentA,A,2020-05-01,2.6187233125,1.4839208666432169,4.41569,0.0,48
1611,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Current B,Pharmacy,6N2LE1_CurrentB,A,2020-03-16,8.337339533333333,0.5025703202121315,8.878755,6.998256,15
1612,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Current B,Pharmacy,6N2LE1_CurrentB,A,2020-05-01,4.064934249999999,2.9358914161032423,7.861439,0.233622,48
1613,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Current C,Pharmacy,6N2LE1_CurrentC,A,2020-03-16,7.1716416,0.3429404187922444,7.537885,6.353669,15
1614,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Current C,Pharmacy,6N2LE1_CurrentC,A,2020-05-01,2.3455242708333333,1.2893530222392955,4.168272,0.239267,48
1615,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Demand,Pharmacy,6N2LE1_Demand,A,2020-03-16,7246.118098866666,303.4844081932583,7933.891113,6785.235352,15
1616,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Demand,Pharmacy,6N2LE1_Demand,W,2020-05-01,2953.022069625,1834.430911669365,5215.958496,168.018616,48
1617,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Voltage A,Pharmacy,6N2LE1_Voltage_A_N,A,2020-03-16,348.7133301333333,1.6826836594583034,350.368896,346.037415,15
1618,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Voltage A,Pharmacy,6N2LE1_Voltage_A_N,V,2020-05-01,348.2533015833333,2.5190112016293247,352.967834,342.860992,48
1619,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Voltage B,Pharmacy,6N2LE1_Voltage_B_N,A,2020-03-16,349.62067260000003,1.2271358222740734,350.582214,346.905762,15
1620,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Voltage B,Pharmacy,6N2LE1_Voltage_B_N,V,2020-05-01,349.3154768125,2.742500005423173,354.447174,343.323547,48
1621,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Voltage C,Pharmacy,6N2LE1_Voltage_C_N,A,2020-03-16,350.5642742,0.445426126208095,351.243195,349.828796,15
1622,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,Voltage C,Pharmacy,6N2LE1_Voltage_C_N,V,2020-05-01,350.41614706249993,3.099479465567986,354.543427,346.339935,48
1623,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_EnergyPosSum,Pharmacy,6N3LO1_EnergyPosSum,A,2020-03-16,68294.71533199999,9.01184928216942,68308.132812,68280.640625,16
1624,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_EnergyPosSum,Pharmacy,6N3LO1_EnergyPosSum,kWh,2020-05-01,68844.32763666665,2.08191244520967,68847.242188,68840.585938,48
1625,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_EnergyPosSumNR,Pharmacy,6N3LO1_EnergyPosSumNR,A,2020-03-16,68294.61328125,9.01446140873259,68308.046875,68280.546875,16
1626,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_EnergyPosSumNR,Pharmacy,6N3LO1_EnergyPosSumNR,kWh,2020-05-01,68844.31738285418,2.0829665121998264,68847.242188,68840.578125,48
1627,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_Instant_Power,Pharmacy,6N3LO1_Instant_Power,A,2020-03-16,3690.0873260625,666.7832016190112,5379.513672,2742.140137,16
1628,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_Instant_Power,Pharmacy,6N3LO1_Instant_Power,W,2020-05-01,278.0376758541666,244.69608009902169,831.256836,-562.531128,48
1629,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Current A,Pharmacy,6N3LO1_CurrentA,A,2020-03-16,10.1400108125,1.5335185832766083,13.426138,7.99738,16
1630,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Current A,Pharmacy,6N3LO1_CurrentA,A,2020-05-01,0.46421606249999997,0.3938457374928589,1.686289,0.079234,48
1631,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Current B,Pharmacy,6N3LO1_CurrentB,A,2020-03-16,-8.424498375,0.997425928916754,-5.930584,-9.44638,16
1632,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Current B,Pharmacy,6N3LO1_CurrentB,A,2020-05-01,-0.9383023541666669,0.6822742964222905,-0.04953,-4.076745,48
1633,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Current C,Pharmacy,6N3LO1_CurrentC,A,2020-03-16,8.7824708125,1.1588048369356088,10.32992,5.552212,16
1634,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Current C,Pharmacy,6N3LO1_CurrentC,A,2020-05-01,1.280435145833333,0.31106908828822516,1.883216,0.595901,48
1635,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Demand,Pharmacy,6N3LO1_Demand,A,2020-03-16,3651.5192260625,603.5696942366084,5151.755371,2519.552979,16
1636,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Demand,Pharmacy,6N3LO1_Demand,W,2020-05-01,262.5091372708332,213.3737895149135,733.730957,-557.570557,48
1637,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Voltage A,Pharmacy,6N3LO1_Voltage_A_N,A,2020-03-16,350.07928474999994,1.5540398998750364,351.44223,347.302887,16
1638,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Voltage A,Pharmacy,6N3LO1_Voltage_A_N,V,2020-05-01,350.0919049583333,2.694812734460502,354.874908,346.293274,48
1639,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Voltage B,Pharmacy,6N3LO1_Voltage_B_N,A,2020-03-16,349.8147183750001,1.727331386608246,351.493561,347.000031,16
1640,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Voltage B,Pharmacy,6N3LO1_Voltage_B_N,V,2020-05-01,349.62125087500004,2.5158766866238804,354.988525,343.604919,48
1641,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Voltage C,Pharmacy,6N3LO1_Voltage_C_N,A,2020-03-16,350.9505865,1.614651035115268,354.489258,347.299622,16
1642,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,Voltage C,Pharmacy,6N3LO1_Voltage_C_N,V,2020-05-01,350.8424136875,2.963356059994495,355.387939,346.600586,48
1643,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_EnergyPosSum,Pharmacy,6N4LC1_EnergyPosSum,A,2020-03-16,124812.97656199994,0.0,124812.976562,124812.976562,15
1644,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_EnergyPosSum,Pharmacy,6N4LC1_EnergyPosSum,kWh,2020-05-01,124812.9765619999,0.0,124812.976562,124812.976562,48
1645,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_EnergyPosSumNR,Pharmacy,6N4LC1_EnergyPosSumNR,A,2020-03-16,124812.97656199994,0.0,124812.976562,124812.976562,15
1646,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_EnergyPosSumNR,Pharmacy,6N4LC1_EnergyPosSumNR,kWh,2020-05-01,124812.9765619999,0.0,124812.976562,124812.976562,48
1647,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_Instant_Power,Pharmacy,6N4LC1_Instant_Power,A,2020-03-16,5062.115233999999,0.0,5062.115234,5062.115234,15
1648,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_Instant_Power,Pharmacy,6N4LC1_Instant_Power,W,2020-05-01,5062.115233999998,0.0,5062.115234,5062.115234,48
1649,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Current A,Pharmacy,6N4LC1_CurrentA,A,2020-03-16,2.9192359999999997,0.0,2.919236,2.919236,15
1650,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Current A,Pharmacy,6N4LC1_CurrentA,A,2020-05-01,2.9192359999999997,0.0,2.919236,2.919236,48
1651,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Current B,Pharmacy,6N4LC1_CurrentB,A,2020-03-16,2.632105,0.0,2.632105,2.632105,15
1652,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Current B,Pharmacy,6N4LC1_CurrentB,A,2020-05-01,2.6321049999999984,0.0,2.632105,2.632105,48
1653,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Current C,Pharmacy,6N4LC1_CurrentC,A,2020-03-16,0.6761339999999999,0.0,0.676134,0.676134,15
1654,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Current C,Pharmacy,6N4LC1_CurrentC,A,2020-05-01,0.6761340000000003,0.0,0.676134,0.676134,48
1655,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Demand,Pharmacy,6N4LC1_Demand,A,2020-03-16,0.0,0.0,0.0,0.0,15
1656,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Demand,Pharmacy,6N4LC1_Demand,W,2020-05-01,0.0,0.0,0.0,0.0,48
1657,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Voltage A,Pharmacy,6N4LC1_Voltage_A_N,A,2020-03-16,351.00311299999987,0.0,351.003113,351.003113,15
1658,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Voltage A,Pharmacy,6N4LC1_Voltage_A_N,V,2020-05-01,351.0031130000002,0.0,351.003113,351.003113,48
1659,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Voltage B,Pharmacy,6N4LC1_Voltage_B_N,A,2020-03-16,350.99996900000014,0.0,350.999969,350.999969,15
1660,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Voltage B,Pharmacy,6N4LC1_Voltage_B_N,V,2020-05-01,350.99996900000025,0.0,350.999969,350.999969,48
1661,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Voltage C,Pharmacy,6N4LC1_Voltage_C_N,A,2020-03-16,354.721802,0.0,354.721802,354.721802,15
1662,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,Voltage C,Pharmacy,6N4LC1_Voltage_C_N,V,2020-05-01,354.721802,0.0,354.721802,354.721802,48
1663,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_EnergyPosSum,Pharmacy,6N4LE1_EnergyPosSum,A,2020-03-16,250984.896875,15.183826165002522,251008.90625,250961.203125,15
1664,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_EnergyPosSum,Pharmacy,6N4LE1_EnergyPosSum,kWh,2020-05-01,254747.77604166666,24.675928419685704,254799.375,254711.53125,48
1665,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_EnergyPosSumNR,Pharmacy,6N4LE1_EnergyPosSumNR,A,2020-03-16,250984.91979166667,15.178604265132526,251008.953125,250961.203125,15
1666,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_EnergyPosSumNR,Pharmacy,6N4LE1_EnergyPosSumNR,kWh,2020-05-01,254747.78092447916,24.677053592393325,254799.375,254711.53125,48
1667,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_Instant_Power,Pharmacy,6N4LE1_Instant_Power,A,2020-03-16,6746.718131533333,280.1556507955225,7057.175781,6296.316406,15
1668,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_Instant_Power,Pharmacy,6N4LE1_Instant_Power,W,2020-05-01,3819.4691213333317,1854.1608260289568,5949.692383,1324.8396,48
1669,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Current A,Pharmacy,6N4LE1_CurrentA,A,2020-03-16,8.349621533333332,0.2329893060457823,8.720371,8.05102,15
1670,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Current A,Pharmacy,6N4LE1_CurrentA,A,2020-05-01,5.485774437500001,2.226920640042972,8.125701,2.880829,48
1671,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Current B,Pharmacy,6N4LE1_CurrentB,A,2020-03-16,7.345805333333334,0.53944236669065,8.14891,6.233072,15
1672,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Current B,Pharmacy,6N4LE1_CurrentB,A,2020-05-01,3.888109520833334,2.3257314210458424,6.411922,0.969789,48
1673,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Current C,Pharmacy,6N4LE1_CurrentC,A,2020-03-16,4.072143066666667,0.6843345320318196,5.699125,2.911447,15
1674,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Current C,Pharmacy,6N4LE1_CurrentC,A,2020-05-01,1.8612303958333332,1.0691836325543704,3.55409,0.0,48
1675,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Demand,Pharmacy,6N4LE1_Demand,A,2020-03-16,6868.311686266667,209.03300167657642,7175.651855,6557.004883,15
1676,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Demand,Pharmacy,6N4LE1_Demand,W,2020-05-01,3738.5239665208333,1855.1456826039598,5855.539551,1345.570801,48
1677,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Voltage A,Pharmacy,6N4LE1_Voltage_A_N,A,2020-03-16,347.2663188666667,0.3710838024160358,347.898712,346.500732,15
1678,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Voltage A,Pharmacy,6N4LE1_Voltage_A_N,V,2020-05-01,347.6054020208333,3.160308823456761,351.493561,343.005768,48
1679,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Voltage B,Pharmacy,6N4LE1_Voltage_B_N,A,2020-03-16,349.96236580000004,1.2458672176832313,351.24115,347.481964,15
1680,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Voltage B,Pharmacy,6N4LE1_Voltage_B_N,V,2020-05-01,349.9780253750001,2.9317427478876277,354.229187,346.325287,48
1681,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Voltage C,Pharmacy,6N4LE1_Voltage_C_N,A,2020-03-16,348.711438,1.686156846204424,351.099609,347.000031,15
1682,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,Voltage C,Pharmacy,6N4LE1_Voltage_C_N,V,2020-05-01,348.8891608333334,2.5667809986769536,351.880493,343.095673,48
1683,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_EnergyPosSum,Pharmacy,6N4LW1_EnergyPosSum,A,2020-03-16,59165.83203099997,0.0,59165.832031,59165.832031,15
1684,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_EnergyPosSum,Pharmacy,6N4LW1_EnergyPosSum,kWh,2020-05-01,59165.83203099995,0.0,59165.832031,59165.832031,48
1685,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_EnergyPosSumNR,Pharmacy,6N4LW1_EnergyPosSumNR,A,2020-03-16,79064.40625,0.0,79064.40625,79064.40625,15
1686,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_EnergyPosSumNR,Pharmacy,6N4LW1_EnergyPosSumNR,kWh,2020-05-01,79064.40625,0.0,79064.40625,79064.40625,48
1687,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_Instant_Power,Pharmacy,6N4LW1_Instant_Power,A,2020-03-16,3386.973633000001,0.0,3386.973633,3386.973633,15
1688,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_Instant_Power,Pharmacy,6N4LW1_Instant_Power,W,2020-05-01,3386.9736329999987,0.0,3386.973633,3386.973633,47
1689,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Current A,Pharmacy,6N4LW1_CurrentA,A,2020-03-16,1.334961,0.0,1.334961,1.334961,15
1690,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Current A,Pharmacy,6N4LW1_CurrentA,A,2020-05-01,1.334961,0.0,1.334961,1.334961,48
1691,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Current B,Pharmacy,6N4LW1_CurrentB,A,2020-03-16,0.68026,0.0,0.68026,0.68026,15
1692,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Current B,Pharmacy,6N4LW1_CurrentB,A,2020-05-01,0.6802600000000002,0.0,0.68026,0.68026,48
1693,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Current C,Pharmacy,6N4LW1_CurrentC,A,2020-03-16,1.06541,0.0,1.06541,1.06541,15
1694,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Current C,Pharmacy,6N4LW1_CurrentC,A,2020-05-01,1.06541,0.0,1.06541,1.06541,48
1695,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Demand,Pharmacy,6N4LW1_Demand,A,2020-03-16,1050.2869869999997,0.0,1050.286987,1050.286987,15
1696,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Demand,Pharmacy,6N4LW1_Demand,W,2020-05-01,1050.2869869999997,0.0,1050.286987,1050.286987,48
1697,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage A,Pharmacy,6N4LW1_Voltage_A_N,A,2020-03-16,347.1924740000001,0.0,347.192474,347.192474,15
1698,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage A,Pharmacy,6N4LW1_Voltage_A_N,V,2020-05-01,347.1924739999999,0.0,347.192474,347.192474,48
1699,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage B,Pharmacy,6N4LW1_Voltage_B_N,A,2020-03-16,346.415833,0.0,346.415833,346.415833,15
1700,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage B,Pharmacy,6N4LW1_Voltage_B_N,V,2020-05-01,346.41583299999957,0.0,346.415833,346.415833,48
1701,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage C,Pharmacy,6N4LW1_Voltage_C_N,A,2020-03-16,350.48883099999995,0.0,350.488831,350.488831,15
1702,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage C,Pharmacy,6N4LW1_Voltage_C_N,V,2020-05-01,350.4888310000002,0.0,350.488831,350.488831,48
1703,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_EnergyPosSum,Pharmacy,6N6LC1_EnergyPosSum,A,2020-03-16,309.07601900000003,0.0,309.076019,309.076019,15
1704,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_EnergyPosSum,Pharmacy,6N6LC1_EnergyPosSum,kWh,2020-05-01,309.07601900000003,0.0,309.076019,309.076019,48
1705,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_EnergyPosSumNR,Pharmacy,6N6LC1_EnergyPosSumNR,A,2020-03-16,309.075958,0.0,309.075958,309.075958,15
1706,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_EnergyPosSumNR,Pharmacy,6N6LC1_EnergyPosSumNR,kWh,2020-05-01,309.07595799999984,0.0,309.075958,309.075958,48
1707,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_Instant_Power,Pharmacy,6N6LC1_Instant_Power,A,2020-03-16,262.82968100000005,0.0,262.829681,262.829681,15
1708,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_Instant_Power,Pharmacy,6N6LC1_Instant_Power,W,2020-05-01,262.8296809999998,0.0,262.829681,262.829681,48
1709,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Current A,Pharmacy,6N6LC1_CurrentA,A,2020-03-16,0.3170020000000001,0.0,0.317002,0.317002,15
1710,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Current A,Pharmacy,6N6LC1_CurrentA,A,2020-05-01,0.31700200000000034,0.0,0.317002,0.317002,48
1711,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Current B,Pharmacy,6N6LC1_CurrentB,A,2020-03-16,0.11486599999999997,0.0,0.114866,0.114866,15
1712,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Current B,Pharmacy,6N6LC1_CurrentB,A,2020-05-01,0.11486600000000007,0.0,0.114866,0.114866,48
1713,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Current C,Pharmacy,6N6LC1_CurrentC,A,2020-03-16,0.34371099999999993,0.0,0.343711,0.343711,15
1714,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Current C,Pharmacy,6N6LC1_CurrentC,A,2020-05-01,0.3437110000000003,0.0,0.343711,0.343711,48
1715,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Demand,Pharmacy,6N6LC1_Demand,A,2020-03-16,254.35966499999998,0.0,254.359665,254.359665,15
1716,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Demand,Pharmacy,6N6LC1_Demand,W,2020-05-01,254.35966499999998,0.0,254.359665,254.359665,48
1717,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage A,Pharmacy,6N6LC1_Voltage_A_N,A,2020-03-16,347.0,0.0,347.0,347.0,15
1718,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage A,Pharmacy,6N6LC1_Voltage_A_N,V,2020-05-01,347.0,0.0,347.0,347.0,48
1719,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage B,Pharmacy,6N6LC1_Voltage_B_N,A,2020-03-16,347.0953980000001,0.0,347.095398,347.095398,15
1720,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage B,Pharmacy,6N6LC1_Voltage_B_N,V,2020-05-01,347.0953979999999,0.0,347.095398,347.095398,48
1721,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage C,Pharmacy,6N6LC1_Voltage_C_N,A,2020-03-16,349.82498200000003,0.0,349.824982,349.824982,15
1722,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage C,Pharmacy,6N6LC1_Voltage_C_N,V,2020-05-01,349.82498200000003,0.0,349.824982,349.824982,48
1723,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_EnergyPosSum,Pharmacy,6N6LE1_EnergyPosSum,A,2020-03-16,297619.5625,19.704049874902026,297650.125,297589.1875,15
1724,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_EnergyPosSum,Pharmacy,6N6LE1_EnergyPosSum,kWh,2020-05-01,302345.7916666667,32.33068193285781,302412.0625,302290.5625,48
1725,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_EnergyPosSumNR,Pharmacy,6N6LE1_EnergyPosSumNR,A,2020-03-16,297619.7625,19.73487355861519,297650.34375,297589.3125,15
1726,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_EnergyPosSumNR,Pharmacy,6N6LE1_EnergyPosSumNR,kWh,2020-05-01,302345.927734375,32.35412623689664,302412.28125,302290.75,48
1727,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_Instant_Power,Pharmacy,6N6LE1_Instant_Power,A,2020-03-16,8661.6096354,339.8456947136135,9183.862305,7939.392578,15
1728,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_Instant_Power,Pharmacy,6N6LE1_Instant_Power,W,2020-05-01,5139.04185455319,2824.1197445410203,7557.426758,627.391235,47
1729,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Current A,Pharmacy,6N6LE1_CurrentA,A,2020-03-16,10.8692432,0.5405689130199772,11.836553,9.875979,15
1730,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Current A,Pharmacy,6N6LE1_CurrentA,A,2020-05-01,6.594591062500001,3.8414407945139337,9.531643,0.0,48
1731,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Current B,Pharmacy,6N6LE1_CurrentB,A,2020-03-16,6.610688266666666,0.6331425022323698,7.74312,5.225535,15
1732,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Current B,Pharmacy,6N6LE1_CurrentB,A,2020-05-01,3.1581879999999996,1.530267063384884,5.057127,1.021195,48
1733,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Current C,Pharmacy,6N6LE1_CurrentC,A,2020-03-16,8.083315066666668,0.4867554584744151,9.102838,7.22716,15
1734,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Current C,Pharmacy,6N6LE1_CurrentC,A,2020-05-01,5.6391869791666664,2.839756011891188,7.917031,0.631796,48
1735,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Demand,Pharmacy,6N6LE1_Demand,A,2020-03-16,8638.542317733334,379.93680910087863,9191.723633,7884.088379,15
1736,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Demand,Pharmacy,6N6LE1_Demand,W,2020-05-01,5184.417240208333,2774.669883391293,7409.567871,581.503357,48
1737,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Voltage A,Pharmacy,6N6LE1_Voltage_A_N,A,2020-03-16,346.6817644,1.2392342061070225,347.477264,343.563385,15
