id,ahu,ahuMode,air,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bmsName,chilled,cmd,co2,connRef,cool,cooling,cur,curConvert,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,effective,elec,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,feedback,filter,final,flow,groupRef,heat,heating,heatingMode,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,humidity,kind,lastSynced,lastTagged,leaving,lifeBAHU1_VAV,lifeBAHU2_VAV,lifePHAHU1_VAV,life_B_AHU2,life_PHAHU2_VAV,lowLim,mixed,mode,motion,navName,noTagMatch,objectId,occ,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,ptTest,pump,quantityID,return,run,scheduleOcc,sensor,shortName,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,static,tagTableRef,tags,temp,testUnits,tlName,transfer,tz,unit,utilityPoint,valve,vav,vavMode,volume,water,zone,mod
@p:ubcv:r:236e411b-14124cef Life Building Unsorted Points AMS_B_VAV30_CORRID0020_DP,"","",✓,@p:ubcv:r:236cb140-ab443355 LIFE AMS_B_VAV30_CORRID0020 B_AHU2,"",TL5,✓,AMS_B_VAV30_CORRID0020_DP,"","","",@p:ubcv:r:236cb140-ab443355 LIFE AMS_B_VAV30_CORRID0020 B_AHU2,"","","","","","","",✓,"",✓,$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:29:28-07:00 Los_Angeles,"","","",80278,2018-10-31T07:35:39-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:30.472-07:00 Los_Angeles,2019-01-23T16:53:04.233-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Differential Pressure,"",AI5,"","","","","",✓,"","",✓,"","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-247ed83f (.+_)?VAV(_)?\w?\d+\w?(_.+)?_DP(_TL)?,"","","",AMS_B_VAV30_CORRID0020_DP_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.857Z UTC
@p:ubcv:r:236e3d95-aeb68de4 Life Building Unsorted Points PH_AHU2_INTERIOR_PRES,"","","",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"",TL29,✓,PH_AHU2_INTERIOR_PRES,"","","",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:00-07:00 Los_Angeles,"","","",402631,2018-10-30T18:34:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:27.062-07:00 Los_Angeles,2018-11-28T16:32:49.548-08:00 Los_Angeles,"","","","","","","","","","",PH_AHU2_INTERIOR_PRES,✓,AI3508,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",THX_AHU2_INTERIOR_PRES_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.267Z UTC
@p:ubcv:r:236e3eb9-0b4bdb92 Life Building Unsorted Points L2_VAV17_RM2001_OperationMode,"","","",@p:ubcv:r:236caa97-bac7d7eb LIFE L2_VAV17_RM2001 AHU2 CP560143,"",TL13,✓,L2_VAV17_RM2001_OperationMode,"","","",@p:ubcv:r:236caa97-bac7d7eb LIFE L2_VAV17_RM2001 AHU2 CP560143,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","Occupied,Standby,Unoccupied","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T07:00:01-07:00 Los_Angeles,"","","",903,2018-11-17T23:00:01-08:00 Los_Angeles,ok,"","","",Str,2020-05-12T15:38:59.959-07:00 Los_Angeles,2019-01-23T16:53:07.741-08:00 Los_Angeles,"","","","","","","","",✓,"",Operation Mode,"",MSV3,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:254a170a-20a4f0b2 .+_OperationMode(_TL)?,"","","",L2_VAV17_RM2001_OperationMode_TL,"",Los_Angeles,"","","","",✓,"","","",2020-04-08T23:18:35.535Z UTC
@p:ubcv:r:236e404e-83e1d441 Life Building Unsorted Points AMS_B_VAV16_RM0011_SAT,"","",✓,@p:ubcv:r:236cb140-0413e1b2 LIFE AMS_B_VAV16_RM0011 B_AHU2,"",TL7,✓,AMS_B_VAV16_RM0011_SAT,"","","",@p:ubcv:r:236cb140-0413e1b2 LIFE AMS_B_VAV16_RM0011 B_AHU2,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:02-07:00 Los_Angeles,"","","",80268,2018-10-31T07:50:27-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:31.779-07:00 Los_Angeles,2019-01-23T16:53:03.193-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Temp,"",AI1,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,"",✓,"",AMS_B_VAV16_RM0011_SAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-09T19:02:18.762Z UTC
@p:ubcv:r:236e3c6d-be253230 Life Building Unsorted Points G_VAV07_RM1007_1009_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:236ca423-29ee0700 LIFE G_VAV07_RM1007_1009 AHU2 CP560048,"",TL93,✓,G_VAV07_RM1007_1009_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:236ca423-29ee0700 LIFE G_VAV07_RM1007_1009 AHU2 CP560048,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-03-25T10:26:23-07:00 Los_Angeles,"","","",7845,2018-10-27T18:55:30-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:41:00.379-07:00 Los_Angeles,2018-11-28T16:32:39.361-08:00 Los_Angeles,"","","","","","","","","","",G_VAV07_RM1007_1009_PER_HEAT_CTRL_BV,✓,BV92,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV07_RM1007_1009_PER_HEAT_CTRL_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.982Z UTC
@p:ubcv:r:236e3e11-b4249185 Life Building Unsorted Points L2_VAV15_RM2402_OAT_AV,"","",✓,@p:ubcv:r:236caa97-2606eb32 LIFE L2_VAV15_RM2402 AHU1 CP560134,"",TL97,✓,L2_VAV15_RM2402_OAT_AV,"","","",@p:ubcv:r:236caa97-2606eb32 LIFE L2_VAV15_RM2402 AHU1 CP560134,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-04-29T12:30:00-07:00 Los_Angeles,conn fault,"","",78395,2018-10-31T08:10:00-07:00 Los_Angeles,fault,"","","",Number,2020-05-05T16:04:35.628-07:00 Los_Angeles,2019-01-23T16:52:55.346-08:00 Los_Angeles,"","","","","","","","","","",Outside Air Temp,"",AV50,"","","","",✓,✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0f-fb64145f .+_OAT(\d)?(_AV)?(_TL)?,"",✓,"",L2_VAV15_RM2402_OAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-14T16:50:01.913Z UTC
@p:ubcv:r:236e4006-a8473d2d Life Building Unsorted Points AMS_B_VAV11_RM0001_DP,"","",✓,@p:ubcv:r:236cb140-e6945288 LIFE AMS_B_VAV11_RM0001_BAHU2_FF1_EF6_CP560401,"",TL5,✓,AMS_B_VAV11_RM0001_DP,"","","",@p:ubcv:r:236cb140-e6945288 LIFE AMS_B_VAV11_RM0001_BAHU2_FF1_EF6_CP560401,"","","","","","","",✓,"",✓,$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:35:27-07:00 Los_Angeles,"","","",80284,2018-10-31T07:35:36-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:39:00.455-07:00 Los_Angeles,2019-01-23T16:53:09.665-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Differential Pressure,"",AI5,"","","","","",✓,"","",✓,"","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-247ed83f (.+_)?VAV(_)?\w?\d+\w?(_.+)?_DP(_TL)?,"","","",AMS_B_VAV11_RM0001_DP_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.724Z UTC
@p:ubcv:r:236e3c24-63a327f0 Life Building Unsorted Points G_VAV11_RM1001_3_5_11_13_21_FLW,"","",✓,@p:ubcv:r:236ca423-2d66f6ea LIFE G_VAV11_RM1001_3_5_11_13_21 AHU1 CP560045,"",TL3,✓,G_VAV11_RM1001_3_5_11_13_21_FLW,"","","",@p:ubcv:r:236ca423-2d66f6ea LIFE G_VAV11_RM1001_3_5_11_13_21 AHU1 CP560045,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","",✓,@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:29:33-07:00 Los_Angeles,"","","",80723,2018-10-29T21:58:35-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:33.401-07:00 Los_Angeles,2019-01-23T16:53:07.441-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow,"",AV18,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV11_RM1001_3_5_11_13_21_FLW_TL,"",Los_Angeles,L/s,"","","","","","","",2020-04-09T19:02:18.054Z UTC
@p:ubcv:r:236e3e98-13f33d18 Life Building Unsorted Points L2_VAV09_RM2602_OperationMode,"","","",@p:ubcv:r:236caa97-968509be LIFE L2_VAV09_RM2602 AHU2 CP560140,"",TL13,✓,L2_VAV09_RM2602_OperationMode,"","","",@p:ubcv:r:236caa97-968509be LIFE L2_VAV09_RM2602 AHU2 CP560140,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","Occupied,Standby,Unoccupied","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T07:00:01-07:00 Los_Angeles,"","","",2451,2018-11-17T23:00:00-08:00 Los_Angeles,ok,"","","",Str,2020-05-12T15:38:34.511-07:00 Los_Angeles,2019-01-23T16:53:06.035-08:00 Los_Angeles,"","","","","","","","",✓,"",Operation Mode,"",MSV3,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:254a170a-20a4f0b2 .+_OperationMode(_TL)?,"","","",L2_VAV09_RM2602_OperationMode_TL,"",Los_Angeles,"","","","",✓,"","","",2020-04-08T23:18:35.574Z UTC
@p:ubcv:r:236e3fb6-91f6f8ab Life Building Unsorted Points AMS_AHU2_SAT_SP,"","",✓,@p:ubcv:r:236ca830-acfd907b LIFE LIFE_AMS_560400,"",TL13,✓,AMS_AHU2_SAT_SP,"","","",@p:ubcv:r:236ca830-acfd907b LIFE LIFE_AMS_560400,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",53953,2018-10-28T13:15:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.587-07:00 Los_Angeles,2019-01-23T16:53:09.9-08:00 Los_Angeles,"","","","",✓,"","","","","",Discharge Air Temp Sp,"",AV21,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:23e65d0e-055565a9 .+_SAT(_RHCV)?_SP(_AV)?(_TL)?,"",✓,"",AMS_AHU2_SAT_SP_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-09T19:02:18.714Z UTC
@p:ubcv:r:236e412a-dabcd13f Life Building Unsorted Points AMS_B_VAV31_RM0022_OperationMode,"","","",@p:ubcv:r:236cb140-696129b3 LIFE AMS_B_VAV31_RM0022 B_AHU2,"",TL13,✓,AMS_B_VAV31_RM0022_OperationMode,"","","",@p:ubcv:r:236cb140-696129b3 LIFE AMS_B_VAV31_RM0022 B_AHU2,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","Occupied,Standby,Unoccupied","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T06:00:10-07:00 Los_Angeles,"","","",3318,2018-11-19T05:00:20-08:00 Los_Angeles,ok,"","","",Str,2020-05-12T15:38:31.535-07:00 Los_Angeles,2019-01-23T16:52:48.809-08:00 Los_Angeles,"","","","","","","","",✓,"",Operation Mode,"",MSV3,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:254a170a-20a4f0b2 .+_OperationMode(_TL)?,"","","",AMS_B_VAV31_RM0022_OperationMode_TL,"",Los_Angeles,"","","","",✓,"","","",2020-04-08T23:18:35.536Z UTC
@p:ubcv:r:236e3f2c-12548488 Life Building Unsorted Points L2_VAV03_RM2206_DMP_OP,"","","",@p:ubcv:r:236cab0b-ea59bfe9 LIFE L2_VAV03_RM2206 AHU1 CP560149,"",TL91,✓,L2_VAV03_RM2206_DMP_OP,"","","",@p:ubcv:r:236cab0b-ea59bfe9 LIFE L2_VAV03_RM2206 AHU1 CP560149,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:37:32-07:00 Los_Angeles,"","","",64506,2018-10-31T23:47:14-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:39:01.127-07:00 Los_Angeles,2018-11-28T16:32:51.003-08:00 Los_Angeles,"","","","","","","","","","",L2_VAV03_RM2206_DMP_OP,✓,BO5,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",L2_VAV03_RM2206_Dmp_Close_TL*,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.864Z UTC
@p:ubcv:r:236e40b9-1a8d8434 Life Building Unsorted Points AMS_B_VAV24_RM0031_MO_OCC,"","","",@p:ubcv:r:236cb140-20b49829 LIFE AMS_B_VAV24_RM0031 B_AHU2,"",TL14,✓,AMS_B_VAV24_RM0031_MO_OCC,"","","",@p:ubcv:r:236cb140-20b49829 LIFE AMS_B_VAV24_RM0031 B_AHU2,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-04-07T15:17:50-07:00 Los_Angeles,"","","",2847,2018-10-27T22:01:55-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:54.025-07:00 Los_Angeles,2018-11-28T16:32:29.961-08:00 Los_Angeles,"","","","","","","","","","",Occupancy Sensor,"",BV2,✓,"","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-88249056 .+_OCC(_BV)?(_TL)?,"","","",AMS_B_VAV24_RM0031_MO_OCC_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:37.432Z UTC
@p:ubcv:r:236cb1d7-c9af3c19 Life Building Unsorted Points B_VAV01_RM0080_RT_SP,"","",✓,@p:ubcv:r:236ca3c3-c6ef07df LIFE B_VAV01_RM0080 AHU2 CP560002,"",TL2,✓,B_VAV01_RM0080_RT_SP,"","","",@p:ubcv:r:236ca3c3-c6ef07df LIFE B_VAV01_RM0080 AHU2 CP560002,"","","","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:58-07:00 Los_Angeles,"","","",80898,2018-10-28T17:14:33-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:40.493-07:00 Los_Angeles,2019-01-23T16:53:12.208-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp Effective Sp,"",AV6,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,"",✓,"",B_VAV01_RM0080_RT_SP_TL,"",Los_Angeles,°C,"","","","","","",✓,2020-04-09T19:02:17.788Z UTC
@p:ubcv:r:236e3e3c-247ae6a8 Life Building Unsorted Points L2_VAV12_RM2512_DP,"","",✓,@p:ubcv:r:236caa97-872dfb3e LIFE L2_VAV12_RM2512 AHU1 CP560136,"",TL5,✓,L2_VAV12_RM2512_DP,"","","",@p:ubcv:r:236caa97-872dfb3e LIFE L2_VAV12_RM2512 AHU1 CP560136,"","","","","","","",✓,"",✓,$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:57-07:00 Los_Angeles,"","","",80275,2018-10-31T07:28:20-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:57.811-07:00 Los_Angeles,2019-01-23T16:53:09.818-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Differential Pressure,"",AI5,"","","","","",✓,"","",✓,"","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-247ed83f (.+_)?VAV(_)?\w?\d+\w?(_.+)?_DP(_TL)?,"","","",L2_VAV12_RM2512_DP_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.35Z UTC
@p:ubcv:r:236e3b54-085796a0 Life Building Unsorted Points G_VAV01A_RM1318_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:236ca423-48669b24 LIFE G_VAV01A_RM1318 AHU1 CP560037,"",TL93,✓,G_VAV01A_RM1318_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:236ca423-48669b24 LIFE G_VAV01A_RM1318 AHU1 CP560037,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T06:35:06-07:00 Los_Angeles,"","","",5488,2018-10-27T18:55:30-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:41.337-07:00 Los_Angeles,2018-11-28T16:32:39.353-08:00 Los_Angeles,"","","","","","","","","","",G_VAV01A_RM1318_PER_HEAT_CTRL_BV,✓,BV92,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV01A_RM1318_PER_HEAT_CTRL_TL,"",Los_Angeles,_,"","","","","","","",2020-04-09T19:15:20.496Z UTC
@p:ubcv:r:236e3b91-db72299b Life Building Unsorted Points G_FF1_STAIR#2_RT,"","",✓,@p:ubcv:r:236ca423-88ae31a4 LIFE G_VAV15_RM1059 AHU1 CP560039,"",TL95,✓,G_FF1_STAIR#2_RT,"","","",@p:ubcv:r:236ca423-88ae31a4 LIFE G_VAV15_RM1059 AHU1 CP560039,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",80277,2018-10-31T08:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:40.923-07:00 Los_Angeles,2019-01-23T16:53:06.479-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp,"",AI3,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,"",✓,"",G_FF1_STAIR#2_RT_TL,"",Los_Angeles,°C,"","","","","","",✓,2020-04-09T19:02:17.988Z UTC
@p:ubcv:r:236e3ea0-0364c8f6 Life Building Unsorted Points L2_FCU01_RM2002_CCV,"","","",@p:ubcv:r:236cac00-8d22df6e LIFE L2_FCU01_RM2002 CP560141,"",TL10,✓,L2_FCU01_RM2002_CCV,✓,✓,"",@p:ubcv:r:236cac00-8d22df6e LIFE L2_FCU01_RM2002 CP560141,✓,✓,"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",80273,2018-10-31T08:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:55.006-07:00 Los_Angeles,2019-01-23T16:53:07.105-08:00 Los_Angeles,"","","","","","","","","","",Cooling Valve Cmd,"",AO5,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-46fa10b2 .+_(\d+)?CCV(_TL)?,"","","",L2_FCU01_RM2002_CCV_TL,"",Los_Angeles,%,"",✓,"","","",✓,"",2020-04-09T19:02:18.405Z UTC
@p:ubcv:r:236cb357-d922242c Life Building Unsorted Points G_VAV18_RM1205_MO_OCC,"","","",@p:ubcv:r:236ca423-4896a1ab LIFE G_VAV18_RM1205 AHU1 CP560034,"",TL14,✓,G_VAV18_RM1205_MO_OCC,"","","",@p:ubcv:r:236ca423-4896a1ab LIFE G_VAV18_RM1205 AHU1 CP560034,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-06T08:51:39-07:00 Los_Angeles,"","","",4450,2018-10-26T13:32:48-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:28.878-07:00 Los_Angeles,2018-11-28T16:32:48.376-08:00 Los_Angeles,"","","","","","","","","","",Occupancy Sensor,"",BV2,✓,"","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-88249056 .+_OCC(_BV)?(_TL)?,"","","",G_VAV18_RM1205_MO_OCC_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:37.434Z UTC
@p:ubcv:r:24c88f1a-db8ab77a Life Building Unsorted Points THX_CV_C3_TC8,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"",TL105,✓,THX_CV_C3_TC8,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",28092,2019-07-22T08:15:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.104-07:00 Los_Angeles,"","","","","","","","","","","",THX_CV_C3_TC8,✓,AO1403,"","","","","",✓,"","","","","","","","","","",THX_CV_C3_TC8,@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",THX_CV_C3_TC8_TL,"",Los_Angeles,%,"","","","","","","",2020-04-09T19:02:18.545Z UTC
@p:ubcv:r:236e416a-aa803d42 Life Building Unsorted Points LIFE_MUA_01_MODE_MV,"","","",@p:ubcv:r:236ca830-037d90fd LIFE OLD_SUB_MUA_01_KITCHEN,"",TL16,✓,LIFE_MUA_01_MODE_MV,"",✓,"",@p:ubcv:r:236ca830-037d90fd LIFE OLD_SUB_MUA_01_KITCHEN,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","Night_Unoccupied,Night_NSB_Heating,Day_Standby,Day_Occupied","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"",✓,✓,"",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",841,2018-11-19T06:00:00-08:00 Los_Angeles,ok,"","","",Str,2020-05-12T15:38:25.103-07:00 Los_Angeles,2019-01-23T16:53:17.097-08:00 Los_Angeles,"","","","","","","","",✓,"",Heating Mode,"",MSV4,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-9a375203 .+_MODE_MV(_TL)?,"","","",LIFE_MUA_01_MODE_MV_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:18:35.563Z UTC
